event_id,observed_at,txid,input_wallet,output_wallet,amount_sats,fee_sats,script_type,src_ip,src_port,dst_ip,dst_port,latency_ms,peer_count_hint,event_sequence
syn_evt_000000000074_00000000000e0c36,2026-07-01T01:26:49.000Z,syn_tx_00000000000000000000000000000074,syn_w_00000000000012d8,syn_w_0000000000002d9a,253123,126,P2WPKH,198.18.3.44,31327,198.18.7.180,8333,479,14,116
syn_evt_000000000075_00000000000e2b25,2026-07-01T01:27:29.000Z,syn_tx_00000000000000000000000000000075,syn_w_0000000000000838,syn_w_000000000000267f,107329,118,P2PKH,198.18.3.51,50397,198.18.7.197,8333,237,39,117
syn_evt_000000000076_00000000000e4a14,2026-07-01T01:28:09.000Z,syn_tx_00000000000000000000000000000076,syn_w_0000000000001831,syn_w_0000000000002c64,54123,6,P2SH,198.18.3.58,25896,198.18.7.214,8333,514,15,118
syn_evt_000000000077_00000000000e6903,2026-07-01T01:28:57.000Z,syn_tx_00000000000000000000000000000077,syn_w_00000000000027c1,syn_w_0000000000000c81,331764,259,P2SH,198.18.3.65,48041,198.18.7.231,8333,417,12,119
syn_evt_000000000078_00000000000e87f2,2026-07-01T01:29:25.000Z,syn_tx_00000000000000000000000000000078,syn_w_0000000000001fcd,syn_w_0000000000002b94,57021,35,P2PKH,198.18.3.72,49100,198.18.7.248,8333,208,36,120
syn_evt_000000000079_00000000000ea6e1,2026-07-01T01:30:41.000Z,syn_tx_00000000000000000000000000000079,syn_w_0000000000001a7f,syn_w_0000000000000e73,1190403,1988,P2WPKH,198.18.3.79,43480,198.18.8.9,8333,147,22,121
syn_evt_00000000007a_00000000000ec5d0,2026-07-01T01:31:14.000Z,syn_tx_0000000000000000000000000000007a,syn_w_0000000000002750,syn_w_0000000000002062,313737,273,P2PKH,198.18.3.86,35528,198.18.8.26,8333,234,37,122
syn_evt_00000000007b_00000000000ee4bf,2026-07-01T01:31:59.000Z,syn_tx_0000000000000000000000000000007b,syn_w_0000000000001b79,syn_w_00000000000018cb,592762,888,P2PKH,198.18.3.93,46648,198.18.8.43,8333,170,28,123
syn_evt_00000000007c_00000000000f03ae,2026-07-01T01:32:36.000Z,syn_tx_0000000000000000000000000000007c,syn_w_00000000000001dd,syn_w_00000000000006d8,255548,91,TAPROOT,198.18.3.100,35794,198.18.8.60,8333,439,34,124
syn_evt_00000000007d_00000000000f229d,2026-07-01T01:33:29.000Z,syn_tx_0000000000000000000000000000007d,syn_w_00000000000020d5,syn_w_0000000000000c20,300264,87,P2PKH,198.18.3.107,16651,198.18.8.77,8333,328,11,125
syn_evt_00000000007e_00000000000f418c,2026-07-01T01:34:23.000Z,syn_tx_0000000000000000000000000000007e,syn_w_000000000000267e,syn_w_0000000000001635,807603,1453,P2PKH,198.18.3.114,37286,198.18.8.94,8333,314,19,126
syn_evt_00000000007f_00000000000f607b,2026-07-01T01:34:56.000Z,syn_tx_0000000000000000000000000000007f,syn_w_0000000000000630,syn_w_000000000000043e,108850,180,P2WPKH,198.18.3.121,37123,198.18.8.111,8333,221,10,127
syn_evt_000000000080_00000000000f7f6a,2026-07-01T01:35:51.000Z,syn_tx_00000000000000000000000000000080,syn_w_0000000000000c34,syn_w_000000000000237c,141253,129,P2PKH,198.18.3.128,15675,198.18.8.128,8333,375,26,128
syn_evt_000000000081_00000000000f9e59,2026-07-01T01:36:31.000Z,syn_tx_00000000000000000000000000000081,syn_w_000000000000065f,syn_w_000000000000233f,201176,399,P2SH,198.18.3.135,11349,198.18.8.145,8333,264,33,129
syn_evt_000000000082_00000000000fbd48,2026-07-01T01:36:52.000Z,syn_tx_00000000000000000000000000000082,syn_w_0000000000001c46,syn_w_0000000000001fdd,82202,72,P2SH,198.18.3.142,16458,198.18.8.162,8333,350,7,130
syn_evt_000000000083_00000000000fdc37,2026-07-01T01:38:08.000Z,syn_tx_00000000000000000000000000000083,syn_w_0000000000000465,syn_w_000000000000105e,70299,22,P2PKH,198.18.3.149,32942,198.18.8.179,8333,303,14,131
syn_evt_000000000084_00000000000ffb26,2026-07-01T01:38:35.000Z,syn_tx_00000000000000000000000000000084,syn_w_00000000000026ce,syn_w_00000000000013ae,236532,358,P2PKH,198.18.3.156,16706,198.18.8.196,8333,209,18,132
syn_evt_000000000085_0000000000101a15,2026-07-01T01:39:08.000Z,syn_tx_00000000000000000000000000000085,syn_w_0000000000001a45,syn_w_000000000000288f,58439,101,P2WSH,198.18.3.163,30916,198.18.8.213,8333,251,31,133
syn_evt_000000000086_0000000000103904,2026-07-01T01:40:21.000Z,syn_tx_00000000000000000000000000000086,syn_w_00000000000013e3,syn_w_0000000000000ef8,307475,331,P2WPKH,198.18.3.170,12231,198.18.8.230,8333,419,39,134
syn_evt_000000000087_00000000001057f3,2026-07-01T01:40:49.000Z,syn_tx_00000000000000000000000000000087,syn_w_0000000000001291,syn_w_0000000000001a75,364558,597,P2PKH,198.18.3.177,57698,198.18.8.247,8333,555,32,135
syn_evt_000000000088_00000000001076e2,2026-07-01T01:41:36.000Z,syn_tx_00000000000000000000000000000088,syn_w_00000000000013c6,syn_w_00000000000010fd,568329,402,P2WPKH,198.18.3.184,10126,198.18.9.8,8333,411,16,136
syn_evt_000000000089_00000000001095d1,2026-07-01T01:42:09.000Z,syn_tx_00000000000000000000000000000089,syn_w_000000000000145d,syn_w_0000000000002e97,115677,158,P2WPKH,198.18.3.191,37807,198.18.9.25,8333,229,33,137
syn_evt_00000000008a_000000000010b4c0,2026-07-01T01:43:15.000Z,syn_tx_0000000000000000000000000000008a,syn_w_00000000000017d9,syn_w_0000000000001b8e,64858,52,P2WPKH,198.18.3.198,33479,198.18.9.42,8333,251,4,138
syn_evt_00000000008b_000000000010d3af,2026-07-01T01:44:01.000Z,syn_tx_0000000000000000000000000000008b,syn_w_0000000000001672,syn_w_0000000000001011,557240,347,P2WSH,198.18.3.205,12884,198.18.9.59,8333,326,5,139
syn_evt_00000000008c_000000000010f29e,2026-07-01T01:44:23.000Z,syn_tx_0000000000000000000000000000008c,syn_w_00000000000022dc,syn_w_000000000000037f,226595,432,P2WSH,198.18.3.212,35161,198.18.9.76,8333,209,23,140
syn_evt_00000000008d_000000000011118d,2026-07-01T01:45:14.000Z,syn_tx_0000000000000000000000000000008d,syn_w_0000000000001078,syn_w_0000000000000024,215288,403,P2WPKH,198.18.3.219,21570,198.18.9.93,8333,361,7,141
syn_evt_00000000008e_000000000011307c,2026-07-01T01:46:14.000Z,syn_tx_0000000000000000000000000000008e,syn_w_000000000000279a,syn_w_000000000000228a,595958,155,P2PKH,198.18.3.226,43827,198.18.9.110,8333,407,7,142
syn_evt_00000000008f_0000000000114f6b,2026-07-01T01:46:37.000Z,syn_tx_0000000000000000000000000000008f,syn_w_0000000000001ac6,syn_w_0000000000000eae,175163,307,TAPROOT,198.18.3.233,16874,198.18.9.127,8333,283,8,143
syn_evt_000000000090_0000000000116e5a,2026-07-01T01:47:17.000Z,syn_tx_00000000000000000000000000000090,syn_w_0000000000002e1f,syn_w_00000000000018d7,1119646,1938,P2WPKH,198.18.3.240,46821,198.18.9.144,8333,530,5,144
syn_evt_000000000091_0000000000118d49,2026-07-01T01:48:28.000Z,syn_tx_00000000000000000000000000000091,syn_w_0000000000001a2c,syn_w_00000000000017be,223880,417,P2PKH,198.18.3.247,30423,198.18.9.161,8333,351,13,145
syn_evt_000000000092_000000000011ac38,2026-07-01T01:49:09.000Z,syn_tx_00000000000000000000000000000092,syn_w_0000000000002250,syn_w_0000000000000a8f,183473,166,P2WPKH,198.18.3.254,47626,198.18.9.178,8333,281,30,146
syn_evt_000000000093_000000000011cb27,2026-07-01T01:49:29.000Z,syn_tx_00000000000000000000000000000093,syn_w_00000000000028b3,syn_w_0000000000000967,132448,255,P2PKH,198.18.4.5,18439,198.18.9.195,8333,497,31,147
syn_evt_000000000094_000000000011ea16,2026-07-01T01:50:23.000Z,syn_tx_00000000000000000000000000000094,syn_w_0000000000001d91,syn_w_0000000000002186,233826,58,P2PKH,198.18.4.12,55201,198.18.9.212,8333,379,22,148
syn_evt_000000000095_0000000000120905,2026-07-01T01:51:02.000Z,syn_tx_00000000000000000000000000000095,syn_w_0000000000001dd8,syn_w_00000000000018b6,37848,8,P2WPKH,198.18.4.19,10657,198.18.9.229,8333,532,27,149
syn_evt_000000000096_00000000001227f4,2026-07-01T01:51:55.000Z,syn_tx_00000000000000000000000000000096,syn_w_000000000000235b,syn_w_0000000000000e01,156849,174,P2PKH,198.18.4.26,45327,198.18.9.246,8333,359,39,150
syn_evt_000000000097_00000000001246e3,2026-07-01T01:52:57.000Z,syn_tx_00000000000000000000000000000097,syn_w_0000000000002c24,syn_w_0000000000000e68,38518,43,P2PKH,198.18.4.33,19023,198.18.10.7,8333,253,14,151
syn_evt_000000000098_00000000001265d2,2026-07-01T01:53:36.000Z,syn_tx_00000000000000000000000000000098,syn_w_0000000000002bb8,syn_w_00000000000007a8,196321,77,P2PKH,198.18.4.40,33799,198.18.10.24,8333,471,16,152
syn_evt_000000000099_00000000001284c1,2026-07-01T01:54:01.000Z,syn_tx_00000000000000000000000000000099,syn_w_0000000000001704,syn_w_0000000000001e51,617336,991,P2WPKH,198.18.4.47,50842,198.18.10.41,8333,243,22,153
syn_evt_00000000009a_000000000012a3b0,2026-07-01T01:55:04.000Z,syn_tx_0000000000000000000000000000009a,syn_w_0000000000000326,syn_w_000000000000238b,300121,34,P2WPKH,198.18.4.54,28091,198.18.10.58,8333,258,34,154
syn_evt_00000000009b_000000000012c29f,2026-07-01T01:55:43.000Z,syn_tx_0000000000000000000000000000009b,syn_w_000000000000138b,syn_w_00000000000009b7,26567,7,P2PKH,198.18.4.61,56773,198.18.10.75,8333,382,10,155
syn_evt_00000000009c_000000000012e18e,2026-07-01T01:56:15.000Z,syn_tx_0000000000000000000000000000009c,syn_w_0000000000002b62,syn_w_0000000000001a85,88427,54,TAPROOT,198.18.4.68,18581,198.18.10.92,8333,331,7,156
syn_evt_00000000009d_000000000013007d,2026-07-01T01:57:08.000Z,syn_tx_0000000000000000000000000000009d,syn_w_0000000000001bd7,syn_w_00000000000005c3,52447,23,TAPROOT,198.18.4.75,10742,198.18.10.109,8333,116,5,157
syn_evt_00000000009e_0000000000131f6c,2026-07-01T01:57:46.000Z,syn_tx_0000000000000000000000000000009e,syn_w_0000000000002812,syn_w_0000000000001460,188592,235,P2WPKH,198.18.4.82,36995,198.18.10.126,8333,611,25,158
syn_evt_00000000009f_0000000000133e5b,2026-07-01T01:58:56.000Z,syn_tx_0000000000000000000000000000009f,syn_w_00000000000002bc,syn_w_00000000000016e7,577875,414,P2WPKH,198.18.4.89,38111,198.18.10.143,8333,272,7,159
syn_evt_0000000000a0_0000000000135d4a,2026-07-01T01:59:44.000Z,syn_tx_000000000000000000000000000000a0,syn_w_000000000000173c,syn_w_0000000000000ceb,644350,707,P2WPKH,198.18.4.96,44392,198.18.10.160,8333,269,26,160
syn_evt_0000000000a1_0000000000137c39,2026-07-01T01:59:56.000Z,syn_tx_000000000000000000000000000000a1,syn_w_000000000000052d,syn_w_00000000000028bb,23707,41,P2SH,198.18.4.103,13428,198.18.10.177,8333,419,6,161
syn_evt_0000000000a2_0000000000139b28,2026-07-01T02:00:46.000Z,syn_tx_000000000000000000000000000000a2,syn_w_0000000000001e46,syn_w_00000000000019d1,143625,75,P2PKH,198.18.4.110,33326,198.18.10.194,8333,172,11,162
syn_evt_0000000000a3_000000000013ba17,2026-07-01T02:01:37.000Z,syn_tx_000000000000000000000000000000a3,syn_w_0000000000000e6f,syn_w_000000000000294d,175889,262,P2PKH,198.18.4.117,54890,198.18.10.211,8333,391,4,163
syn_evt_0000000000a4_000000000013d906,2026-07-01T02:02:31.000Z,syn_tx_000000000000000000000000000000a4,syn_w_00000000000021c2,syn_w_0000000000001e60,544127,771,P2WPKH,198.18.4.124,52116,198.18.10.228,8333,520,12,164
syn_evt_0000000000a5_000000000013f7f5,2026-07-01T02:03:12.000Z,syn_tx_000000000000000000000000000000a5,syn_w_000000000000134c,syn_w_0000000000000b7a,199753,44,P2SH,198.18.4.131,38581,198.18.10.245,8333,233,39,165
syn_evt_0000000000a6_00000000001416e4,2026-07-01T02:03:51.000Z,syn_tx_000000000000000000000000000000a6,syn_w_000000000000180e,syn_w_000000000000178d,55525,37,P2PKH,198.18.4.138,47542,198.18.11.6,8333,212,35,166
syn_evt_0000000000a7_00000000001435d3,2026-07-01T02:04:44.000Z,syn_tx_000000000000000000000000000000a7,syn_w_0000000000002db5,syn_w_0000000000000f48,30577,28,P2PKH,198.18.4.145,58475,198.18.11.23,8333,256,21,167
syn_evt_0000000000a8_00000000001454c2,2026-07-01T02:05:21.000Z,syn_tx_000000000000000000000000000000a8,syn_w_0000000000000e1e,syn_w_0000000000002e31,704109,411,P2PKH,198.18.4.152,40573,198.18.11.40,8333,258,33,168
syn_evt_0000000000a9_00000000001473b1,2026-07-01T02:05:57.000Z,syn_tx_000000000000000000000000000000a9,syn_w_0000000000002e1e,syn_w_0000000000001292,115026,20,P2WPKH,198.18.4.159,40434,198.18.11.57,8333,258,25,169
syn_evt_0000000000aa_00000000001492a0,2026-07-01T02:07:09.000Z,syn_tx_000000000000000000000000000000aa,syn_w_00000000000018ce,syn_w_000000000000219e,90251,53,P2WPKH,198.18.4.166,15997,198.18.11.74,8333,358,11,170
syn_evt_0000000000ab_000000000014b18f,2026-07-01T02:07:54.000Z,syn_tx_000000000000000000000000000000ab,syn_w_0000000000002d2a,syn_w_0000000000000387,327924,623,P2WSH,198.18.4.173,31341,198.18.11.91,8333,260,40,171
syn_evt_0000000000ac_000000000014d07e,2026-07-01T02:08:23.000Z,syn_tx_000000000000000000000000000000ac,syn_w_00000000000010fa,syn_w_000000000000274e,448323,701,TAPROOT,198.18.4.180,21155,198.18.11.108,8333,327,40,172
syn_evt_0000000000ad_000000000014ef6d,2026-07-01T02:09:24.000Z,syn_tx_000000000000000000000000000000ad,syn_w_00000000000011d1,syn_w_0000000000001d6d,201341,325,P2PKH,198.18.4.187,14873,198.18.11.125,8333,10,39,173
syn_evt_0000000000ae_0000000000150e5c,2026-07-01T02:09:47.000Z,syn_tx_000000000000000000000000000000ae,syn_w_0000000000001972,syn_w_0000000000000081,141266,197,P2WPKH,198.18.4.194,34264,198.18.11.142,8333,349,29,174
syn_evt_0000000000af_0000000000152d4b,2026-07-01T02:10:24.000Z,syn_tx_000000000000000000000000000000af,syn_w_00000000000023c8,syn_w_0000000000000007,235300,302,P2WPKH,198.18.4.201,56932,198.18.11.159,8333,326,6,175
syn_evt_0000000000b0_0000000000154c3a,2026-07-01T02:11:36.000Z,syn_tx_000000000000000000000000000000b0,syn_w_0000000000000131,syn_w_0000000000000158,237793,104,P2WPKH,198.18.4.208,17092,198.18.11.176,8333,326,32,176
syn_evt_0000000000b1_0000000000156b29,2026-07-01T02:12:21.000Z,syn_tx_000000000000000000000000000000b1,syn_w_000000000000260a,syn_w_00000000000009f9,246162,29,P2PKH,198.18.4.215,34469,198.18.11.193,8333,390,32,177
syn_evt_0000000000b2_0000000000158a18,2026-07-01T02:13:04.000Z,syn_tx_000000000000000000000000000000b2,syn_w_000000000000219d,syn_w_000000000000203a,62039,51,TAPROOT,198.18.4.222,16316,198.18.11.210,8333,360,30,178
syn_evt_0000000000b3_000000000015a907,2026-07-01T02:13:38.000Z,syn_tx_000000000000000000000000000000b3,syn_w_00000000000004f7,syn_w_00000000000006ba,92900,49,P2PKH,198.18.4.229,15255,198.18.11.227,8333,377,4,179
syn_evt_0000000000b4_000000000015c7f6,2026-07-01T02:14:07.000Z,syn_tx_000000000000000000000000000000b4,syn_w_0000000000000f60,syn_w_000000000000027d,211534,138,TAPROOT,198.18.4.236,23511,198.18.11.244,8333,310,4,180
syn_evt_0000000000b5_000000000015e6e5,2026-07-01T02:15:16.000Z,syn_tx_000000000000000000000000000000b5,syn_w_00000000000018f6,syn_w_0000000000000c99,1455288,1070,P2PKH,198.18.4.243,42279,198.18.12.5,8333,272,10,181
syn_evt_0000000000b6_00000000001605d4,2026-07-01T02:15:35.000Z,syn_tx_000000000000000000000000000000b6,syn_w_00000000000025dc,syn_w_0000000000000fab,4452820,6339,P2PKH,198.18.4.250,37438,198.18.12.22,8333,504,32,182
syn_evt_0000000000b7_00000000001624c3,2026-07-01T02:16:46.000Z,syn_tx_000000000000000000000000000000b7,syn_w_0000000000000995,syn_w_000000000000268b,27515,34,P2WPKH,198.18.5.1,42694,198.18.12.39,8333,353,15,183
syn_evt_0000000000b8_00000000001643b2,2026-07-01T02:17:34.000Z,syn_tx_000000000000000000000000000000b8,syn_w_0000000000000d0a,syn_w_000000000000260e,1285887,2169,P2SH,198.18.5.8,22469,198.18.12.56,8333,408,16,184
syn_evt_0000000000b9_00000000001662a1,2026-07-01T02:17:53.000Z,syn_tx_000000000000000000000000000000b9,syn_w_0000000000001f25,syn_w_0000000000002bcb,119270,141,P2PKH,198.18.5.15,46572,198.18.12.73,8333,315,11,185
syn_evt_0000000000ba_0000000000168190,2026-07-01T02:18:38.000Z,syn_tx_000000000000000000000000000000ba,syn_w_000000000000260a,syn_w_0000000000002656,2414852,1725,P2SH,198.18.5.22,11517,198.18.12.90,8333,164,29,186
syn_evt_0000000000bb_000000000016a07f,2026-07-01T02:19:36.000Z,syn_tx_000000000000000000000000000000bb,syn_w_00000000000010a0,syn_w_00000000000022df,509079,520,P2PKH,198.18.5.29,25060,198.18.12.107,8333,356,25,187
syn_evt_0000000000bc_000000000016bf6e,2026-07-01T02:20:21.000Z,syn_tx_000000000000000000000000000000bc,syn_w_000000000000212a,syn_w_0000000000000961,111840,31,P2PKH,198.18.5.36,45967,198.18.12.124,8333,285,9,188
syn_evt_0000000000bd_000000000016de5d,2026-07-01T02:20:56.000Z,syn_tx_000000000000000000000000000000bd,syn_w_0000000000002bc0,syn_w_0000000000002b9b,119710,41,P2SH,198.18.5.43,59108,198.18.12.141,8333,372,30,189
syn_evt_0000000000be_000000000016fd4c,2026-07-01T02:21:32.000Z,syn_tx_000000000000000000000000000000be,syn_w_0000000000000ae0,syn_w_00000000000024a4,1434558,2570,P2SH,198.18.5.50,21392,198.18.12.158,8333,311,4,190
syn_evt_0000000000bf_0000000000171c3b,2026-07-01T02:22:34.000Z,syn_tx_000000000000000000000000000000bf,syn_w_0000000000000895,syn_w_0000000000002d11,275936,101,P2PKH,198.18.5.57,58959,198.18.12.175,8333,370,22,191
syn_evt_0000000000c0_0000000000173b2a,2026-07-01T02:23:01.000Z,syn_tx_000000000000000000000000000000c0,syn_w_0000000000000e50,syn_w_0000000000001de4,274644,45,P2PKH,198.18.5.64,48922,198.18.12.192,8333,164,27,192
syn_evt_0000000000c1_0000000000175a19,2026-07-01T02:24:19.000Z,syn_tx_000000000000000000000000000000c1,syn_w_000000000000296c,syn_w_00000000000007af,748848,215,P2PKH,198.18.5.71,46362,198.18.12.209,8333,307,32,193
syn_evt_0000000000c2_0000000000177908,2026-07-01T02:25:03.000Z,syn_tx_000000000000000000000000000000c2,syn_w_00000000000007b5,syn_w_0000000000001d9a,309952,123,P2PKH,198.18.5.78,25140,198.18.12.226,8333,336,13,194
syn_evt_0000000000c3_00000000001797f7,2026-07-01T02:25:41.000Z,syn_tx_000000000000000000000000000000c3,syn_w_00000000000025db,syn_w_0000000000001753,182607,302,P2SH,198.18.5.85,52288,198.18.12.243,8333,251,34,195
syn_evt_0000000000c4_000000000017b6e6,2026-07-01T02:26:24.000Z,syn_tx_000000000000000000000000000000c4,syn_w_00000000000008f9,syn_w_0000000000001df0,122256,146,P2WPKH,198.18.5.92,18751,198.18.13.4,8333,178,10,196
syn_evt_0000000000c5_000000000017d5d5,2026-07-01T02:26:54.000Z,syn_tx_000000000000000000000000000000c5,syn_w_000000000000283c,syn_w_00000000000006fd,550989,72,P2PKH,198.18.5.99,32640,198.18.13.21,8333,391,29,197
syn_evt_0000000000c6_000000000017f4c4,2026-07-01T02:27:41.000Z,syn_tx_000000000000000000000000000000c6,syn_w_0000000000000aa7,syn_w_0000000000000832,8208,5,P2WPKH,198.18.5.106,55198,198.18.13.38,8333,225,29,198
syn_evt_0000000000c7_00000000001813b3,2026-07-01T02:28:21.000Z,syn_tx_000000000000000000000000000000c7,syn_w_00000000000010a6,syn_w_0000000000000e2c,35307,15,P2PKH,198.18.5.113,30873,198.18.13.55,8333,330,24,199
syn_evt_0000000000c8_00000000001832a2,2026-07-01T02:29:00.000Z,syn_tx_000000000000000000000000000000c8,syn_w_0000000000001729,syn_w_00000000000007a0,141052,249,P2PKH,198.18.5.120,13460,198.18.13.72,8333,26,31,200
syn_evt_0000000000c9_0000000000185191,2026-07-01T02:30:12.000Z,syn_tx_000000000000000000000000000000c9,syn_w_0000000000001f02,syn_w_000000000000048b,723222,924,P2PKH,198.18.5.127,21078,198.18.13.89,8333,386,21,201
syn_evt_0000000000ca_0000000000187080,2026-07-01T02:30:48.000Z,syn_tx_000000000000000000000000000000ca,syn_w_00000000000004a7,syn_w_0000000000001abc,154342,12,TAPROOT,198.18.5.134,46449,198.18.13.106,8333,310,30,202
syn_evt_0000000000cb_0000000000188f6f,2026-07-01T02:31:28.000Z,syn_tx_000000000000000000000000000000cb,syn_w_00000000000006be,syn_w_00000000000014c9,242617,453,P2WSH,198.18.5.141,12738,198.18.13.123,8333,421,16,203
syn_evt_0000000000cc_000000000018ae5e,2026-07-01T02:32:18.000Z,syn_tx_000000000000000000000000000000cc,syn_w_0000000000000942,syn_w_0000000000000b53,321207,465,P2PKH,198.18.5.148,20377,198.18.13.140,8333,320,4,204
syn_evt_0000000000cd_000000000018cd4d,2026-07-01T02:33:15.000Z,syn_tx_000000000000000000000000000000cd,syn_w_0000000000000562,syn_w_000000000000116f,585634,1155,P2WPKH,198.18.5.155,26425,198.18.13.157,8333,233,11,205
syn_evt_0000000000ce_000000000018ec3c,2026-07-01T02:33:27.000Z,syn_tx_000000000000000000000000000000ce,syn_w_000000000000127d,syn_w_000000000000076c,280261,361,P2SH,198.18.5.162,24034,198.18.13.174,8333,276,36,206
syn_evt_0000000000cf_0000000000190b2b,2026-07-01T02:34:18.000Z,syn_tx_000000000000000000000000000000cf,syn_w_0000000000000e88,syn_w_00000000000017ff,155869,73,P2PKH,198.18.5.169,18568,198.18.13.191,8333,93,15,207
syn_evt_0000000000d0_0000000000192a1a,2026-07-01T02:35:19.000Z,syn_tx_000000000000000000000000000000d0,syn_w_000000000000216a,syn_w_0000000000002a8a,327042,45,P2SH,198.18.5.176,44886,198.18.13.208,8333,498,33,208
syn_evt_0000000000d1_0000000000194909,2026-07-01T02:36:03.000Z,syn_tx_000000000000000000000000000000d1,syn_w_0000000000002da4,syn_w_00000000000000c3,161549,98,P2WPKH,198.18.5.183,35392,198.18.13.225,8333,380,37,209
syn_evt_0000000000d2_00000000001967f8,2026-07-01T02:36:32.000Z,syn_tx_000000000000000000000000000000d2,syn_w_00000000000009bf,syn_w_0000000000001061,207334,373,P2WPKH,198.18.5.190,14616,198.18.13.242,8333,208,14,210
